verbs,words,metric
"[{'verb': 'ничек', 'description': {'V': 'ничек', 'Arg(агенс)': 'ә'}, 'tags': ['V', 'O', 'O', 'V', 'O', 'O', 'O', 'Arg(агенс)', 'O', 'O']}, {'verb': 'ничек', 'description': {'V': 'ничек', 'Arg(пациенс)': 'эчә?-'}, 'tags': ['V', 'O', 'O', 'V', 'Arg(пациенс)', 'O', 'O', 'Arg(пациенс)', 'O', 'O']}]","['-', 'Ягъни', 'ул', 'ничек', 'эчә?-', 'Аракы', 'эчәләр,', 'ә', 'аларга', 'зыянлы']",1.0
"[{'verb': '', 'description': {'Arg(говорящий)': 'диде'}, 'tags': ['O', 'O', 'O', 'O', 'Arg(говорящий)', 'Arg(говорящий)', 'O', 'O', 'O']}]","['Ул', 'кыз,', 'син', 'барин,', '-', 'диде', 'ул', 'муены', 'белән']",0.33
"[{'verb': 'диде', 'description': {'V': 'диде', 'Arg(говорящий)': 'ул'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'V', 'Arg(говорящий)', 'O', 'O', 'O']}]","['–Син,', 'күрәм,', 'барысын', 'да', 'аңладым', 'һәм', 'бәяләдем,', 'ялгышларыма', 'үкенәсең,', '-', 'диде', 'ул', 'тагын', 'тавыш', 'күтәреп']",0.4
"[{'verb': 'дип', 'description': {'V': 'дип'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'V', 'V', 'O', 'O', 'O', 'O']}]","['–', 'Николай', 'Дмитрич,', 'Николай', 'Дмитрич,', '-', 'дип', 'пышылдады', 'янә', 'Марья', 'Николаевна']",0.5
"[{'verb': '', 'description': {'Arg(говорящий)': '-', 'Arg(пациенс)': 'ук', 'Arg(пациенс перемещения)': 'алды,'}, 'tags': ['O', 'O', 'O', 'O', 'Arg(говорящий)', 'O', 'O', 'O', 'O', 'O', 'Arg(пациенс)', 'O', 'Arg(пациенс перемещения)', 'O', 'O', 'O', 'O', 'O']}]","['–', 'Бирегә,', 'бирегә', 'куй,', '-', 'диде', 'ул', 'ачуы', 'чыгып,', 'шунда', 'ук', 'аракы', 'алды,', 'чәркә', 'салды', 'һәм', 'комсыз', 'эчте']",0.75
"[{'verb': 'эшлисең?–', 'description': {'V': 'эшлисең?–'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}, {'verb': '', 'description': {'Arg(агенс)': 'дәвам', 'Arg(пациенс)': 'комсыз', 'Arg(пациенс перемещения)': 'салды'}, 'tags': ['O', 'O', 'O', 'O', 'Arg(агенс)', 'O', 'O', 'O', 'Arg(пациенс)', 'O', 'O', 'O', 'O', 'Arg(пациенс перемещения)']}]","['Син', 'нәрсә', 'эшлисең?–', 'ул', 'дәвам', 'итте,', 'икмәк', 'кисәген', 'комсыз', 'чәйнәп', 'һәм', 'башка', 'эчемлек', 'салды']",0.54
"[{'verb': 'Ничек', 'description': {'V': 'Ничек'}, 'tags': ['V', 'O', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O', 'O']}, {'verb': '-', 'description': {'V': '-', 'Arg(место)': 'Авылда', 'Arg(содержание действия)': 'кебек,'}, 'tags': ['V', 'O', 'O', 'O', 'Arg(место)', 'O', 'O', 'O', 'O', 'Arg(содержание действия)', 'O', 'O', 'O', 'V', 'O', 'O', 'O', 'O']}]","['-', 'Син', 'Ничек', 'яшисең?–', 'Авылда', 'Берүзем', 'яшим,', 'элек', 'яшәгән', 'кебек,', 'хуҗалык', 'белән', 'шөгыльләнәм,', '-', 'дип', 'җавап', 'бирде', 'Константин']",0.46
"[{'verb': 'бирелсә,', 'description': {'V': 'бирелсә,', 'Arg(говорящий)': 'миңа', 'Arg(эталон)': 'миңа'}, 'tags': ['O', 'O', 'O', 'O', 'Arg(говорящий)', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O', 'O', 'O']}]","['Мин', 'әйттем', 'һәм', 'әйтермен,', 'миңа', 'кирәк', 'булганда', 'минем', 'өлешем', 'бирелсә,', 'бөтен', 'тормышым', 'башка', 'булыр', 'иде']",0.6
"[{'verb': 'туктатырга', 'description': {'V': 'туктатырга', 'Arg(содержание действия)': 'сөйләшүне'}, 'tags': ['O', 'O', 'Arg(содержание действия)', 'V', 'O']}]","['Константин', 'дмитрич', 'сөйләшүне', 'туктатырга', 'ашыкты']",0.67
"[{'verb': 'килермен', 'description': {'V': 'килермен', 'Arg(конечная точка)': 'синең'}, 'tags': ['O', 'O', 'O', 'O', 'Arg(конечная точка)', 'O', 'V']}]","['Хатының', 'яхшы', 'булса,', 'мин', 'синең', 'яныңа', 'килермен']",1.0
"[{'verb': 'диде', 'description': {'V': 'диде', 'Arg(конечная точка)': 'килегез,'}, 'tags': ['O', 'O', 'O', 'Arg(конечная точка)', 'V', 'V', 'O']}]","['–Әйе,', 'хәзер', 'миңа', 'килегез,', '-', 'диде', 'Левин']",0.67
"[{'verb': 'яшим', 'description': {'V': 'яшим'}, 'tags': ['O', 'O', 'O', 'O', 'V']}]","['Мин', 'аңардан', 'бөтенләй', 'бәйсез', 'яшим']",0.5
"[{'verb': '', 'description': {'Arg(говорящий)': 'дә,', 'Arg(субъект психологического состояния)': 'дә,'}, 'tags': ['Arg(говорящий)', 'O', 'O', 'O', 'O', 'O', 'Arg(говорящий)', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(говорящий)', 'O', 'O', 'O', 'O', 'O', 'O']}]","['-', 'Әйе,', 'әмма', 'ничек', 'кенә', 'әйтсәң', 'дә,', 'минем', 'белән', 'алар', 'арасыннан', 'сайларга', 'тиешсең,', '-', 'диде', 'ул', 'абый-кардәшкә', 'оялчан', 'гына', 'карап']",0.5
"[{'verb': 'бер', 'description': {'V': 'бер', 'Arg(говорящий)': 'беләсең'}, 'tags': ['V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(говорящий)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O', 'O', 'O']}]","['-', 'Әгәр', 'дә', 'бу', 'яктан', 'минем', 'бөтен', 'тануымны', 'беләсең', 'килсә,', 'Мин', 'сезгә', 'Сергей', 'Иваныч', 'белән', 'бәхәсләшкәндә', 'мин', 'бер', 'якны', 'да', 'алмам', 'дип', 'әйтермен']",0.33
"[{'verb': 'ялгышасың,', 'description': {'V': 'ялгышасың,'}, 'tags': ['O', 'O', 'O', 'V', 'O', 'O', 'O', 'O', 'O']}]","['Син', 'тышкы', 'яктан', 'ялгышасың,', 'ә', 'ул', 'эчке', 'яктан', 'күбрәк']",0.5
"[{'verb': 'нигә?Константин', 'description': {'V': 'нигә?Константин', 'Arg(содержание мысли)': 'күбрәк'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(содержание мысли)', 'O', 'V', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}, {'verb': 'нигә?Константин', 'description': {'V': 'нигә?Константин', 'Arg(содержание мысли)': 'чөнки'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(содержание мысли)', 'O', 'O', 'O', 'O', 'O', 'O']}]","['–Ләкин', 'мин,', 'шәхсән,', 'беләсең', 'килсә,', 'синең', 'белән', 'дуслыгыңны', 'күбрәк', 'кадерлим,чөнки...', '-', 'нигә,', 'нигә?Константин', 'аны', 'кадерли', 'дип', 'әйтә', 'алмады,', 'чөнки', 'Николай', 'бәхетсез', 'һәм', 'аңа', 'дуслык', 'кирәк']",0.58
"[{'verb': 'аңлый', 'description': {'V': 'аңлый'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'V']}]","['–', 'Ул', 'боларның', 'барысын', 'да', 'бездән', 'яхшырак', 'аңлый']",0.33
"[{'verb': '', 'description': {'Arg(пациенс)': 'дә', 'Arg(субъект психологического состояния)': 'дә', 'Arg(адресат)': 'дә'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(пациенс)', 'O', 'O']}]","['Фәхешлек', 'йортыннан', 'китәргә', 'теләгәне', 'өчен', 'хөкем', 'ителгәч,', 'Җәмәгать', 'судьясыннан', 'башка', 'берәү', 'дә', 'аңа', 'әйтмәде']",0.5
"[{'verb': 'ошамаган', 'description': {'V': 'ошамаган', 'Arg(субъект ментального состояния)': 'ул', 'Arg(содержание мысли)': 'мәгънәсен', 'Arg(субъект психологического состояния)': 'ул'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'Arg(субъект ментального состояния)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(содержание мысли)', 'O', 'O', 'O', 'O', 'O', 'O', 'V']}]","['Константин', 'Левин', 'аны', 'тыңлаган,', 'һәм', 'ул', 'үзе', 'белән', 'уртаклашкан', 'һәм', 'еш', 'әйткән', 'барлык', 'иҗтимагый', 'учреждениеләрнең', 'мәгънәсен', 'кире', 'кагуы', 'аңа', 'хәзер', 'абыйсы', 'авызыннан', 'ошамаган']",1.0
"[{'verb': 'үлемнән', 'description': {'V': 'үлемнән', 'Arg(причина)': 'Мин', 'Arg(субъект психологического состояния)': 'ә'}, 'tags': ['V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'Arg(причина)', 'V', 'O', 'V', 'O']}]","['-', 'Димәк,', 'бөтен', 'җирәнгечлектән,', 'буталчыклыктан,', 'читтән', 'һәм', 'үземнекеннән', 'китү', 'яхшы', 'булыр', 'иде', 'кебек', 'тоела,', 'ә', 'Мин', 'үлемнән', 'куркам,', 'үлемнән', 'куркам']",1.0
"[{'verb': '', 'description': {'Arg(конечная точка)': 'чегәннәрне'}, 'tags': ['O', 'O', 'O', 'O', 'Arg(конечная точка)', 'O', 'O', 'O', 'O', 'O']}, {'verb': 'яратам', 'description': {'V': 'яратам', 'Arg(причина)': 'җырларын', 'Arg(субъект психологического состояния)': 'мин'}, 'tags': ['O', 'O', 'O', 'Arg(субъект психологического состояния)', 'O', 'O', 'O', 'Arg(причина)', 'O', 'V']}]","['Чегәннәргә', 'барыйк!', 'Беләсеңме,', 'мин', 'чегәннәрне', 'һәм', 'рус', 'җырларын', 'бик', 'яратам']",0.75
"[{'verb': '', 'description': {'Arg(начальная точка)': 'әйбердән'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'Arg(начальная точка)', 'Arg(начальная точка)', 'O', 'O', 'O']}]","['Аның', 'теле', 'кычкыра', 'башлады', 'һәм', 'ул', 'бер', 'әйбердән', 'икенчесенә', 'сикерергә', 'китте']",0.33
"[{'verb': '', 'description': {'Arg(признак)': 'бөтенләй'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(признак)', 'O', 'O', 'O', 'O']}]","['Константин', 'Маша', 'ярдәмендә', 'аны', 'беркайда', 'да', 'йөрергә', 'күндерде', 'һәм', 'бөтенләй', 'исерек', 'килеш', 'йокларга', 'ятты']",0.25
"[{'verb': 'килергә', 'description': {'V': 'килергә'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O']}]","['Маша', 'кирәк', 'булган', 'очракта', 'Константинны', 'язарга', 'һәм', 'Николай', 'Левинны', 'абыйсы', 'янына', 'килергә', 'күндерергә', 'вәгъдә', 'бирде']",0.5
"[{'verb': 'кайта', 'description': {'V': 'кайта', 'Arg(конечная точка)': 'кичкә'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'Arg(конечная точка)', 'O', 'O', 'V']}]","['Xxvitrmда', 'Константин', 'Левин', 'Мәскәүдән', 'чыгып,', 'кичкә', 'таба', 'өенә', 'кайта']",0.67
"[{'verb': 'күрде.', 'description': {'V': 'күрде.', 'Arg(предмет высказывания)': 'сәясәт,', 'Arg(содержание высказывания)': 'ләкин', 'Arg(субъект психологического состояния)': 'аны', 'Arg(причина)': 'буталуы,', 'Arg(конечная точка)': 'чыккач,', 'Arg(субъект перемещения)': 'аны', 'Arg(предмет мысли)': 'Игнатның'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'Arg(предмет высказывания)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(субъект психологического состояния)', 'O', 'Arg(причина)', 'O', 'O', 'O', 'O', 'O', 'Arg(содержание высказывания)', 'O', 'O', 'O', 'Arg(конечная точка)', 'O', 'O', 'O', 'O', 'Arg(предмет мысли)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(предмет мысли)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}, {'verb': 'һәм', 'description': {'V': 'һәм', 'Arg(пациенс перемещения)': 'атларын,', 'Arg(адресат)': 'аны', 'Arg(говорящий)': 'Игнатның', 'Arg(предмет высказывания)': 'аңа', 'Arg(причина)': 'буталуы,', 'Arg(способ)': 'ләкин'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'Arg(адресат)', 'O', 'Arg(причина)', 'O', 'O', 'O', 'O', 'O', 'Arg(способ)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(говорящий)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(пациенс перемещения)', 'O', 'V', 'O', 'O', 'O', 'O', 'O', 'Arg(говорящий)', 'O', 'O', 'O', 'Arg(предмет высказывания)', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'V', 'O', 'V', 'O', 'O', 'O']}]","['Кадерле', 'вагонда', 'ул', 'күршеләре', 'белән', 'сәясәт,', 'яңа', 'тимер', 'юллар', 'турында', 'сөйләште,', 'һәм,', 'Мәскәүдәге', 'кебек,', 'аны', 'төшенчәләр', 'буталуы,', 'үз–', 'үзенә', 'үпкәләү,', 'нәрсәдән', 'оят;', 'ләкин', 'ул', 'үз', 'станциясендә', 'чыккач,', 'кафтан', 'ягы', 'күтәрелгән', 'кучер', 'Игнатның', 'Кәкре', 'кучерын', 'таныды,', 'станция', 'тәрәзәләреннән', 'төшкән', 'якты', 'яктылыкта', 'үзенең', 'келәм', 'чаналарын', 'күрде.', 'күгәрченле', 'атларын,', 'боҗралар', 'һәм', 'махралар', 'белән', 'бергә', 'туплаганда,', 'кучер', 'Игнат', 'әле', 'җайлашканда', 'ук', 'аңа', 'авыл', 'яңалыклары,', 'рядчикның', 'килүе', 'һәм', 'паваның', 'кунакханәсе', 'турында', 'сөйләде-ул', 'буталчыклык', 'аңлатыла', 'һәм', 'оят', 'һәм', 'үз-үзеннән', 'канәгатьсезлек', 'уза']",0.88
"[{'verb': 'авылдагы', 'description': {'V': 'авылдагы', 'Arg(пациенс)': 'ул', 'Arg(конечная точка)': 'кигәндә,', 'Arg(субъект ментального состояния)': 'ул', 'Arg(место)': 'утырып,', 'Arg(агенс)': 'ул'}, 'tags': ['O', 'Arg(пациенс)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(пациенс)', 'O', 'O', 'O', 'O', 'Arg(конечная точка)', 'O', 'Arg(место)', 'V', 'O', 'O', 'O', 'O', 'V', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Arg(пациенс)', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']}]","['Моны', 'ул', 'бер', 'төр', 'Игнат', 'һәм', 'ат', 'белән', 'сизде;', 'ләкин', 'ул', 'үзенә', 'алып', 'килгән', 'тулуп', 'кигәндә,', 'чанага', 'утырып,', 'авылдагы', 'булачак', 'күрсәтмәләр', 'турында', 'уйланып,', 'авылдагы', 'пристяжный,', 'элеккеге', 'ат,', 'Донская,', 'надорванная,', 'әмма', 'лиху', 'атны', 'күргәч,', 'ул', 'үзе', 'белән', 'нәрсә', 'булганын', 'бөтенләй', 'башкача', 'аңлый', 'башлаган']",1.0
"[{'verb': 'теләмәде', 'description': {'V': 'теләмәде'}, 'tags': ['O', 'O', 'O', 'O', 'O', 'O', 'V']}]","['Ул', 'үзен', 'сизде', 'һәм', 'башкалар', 'булырга', 'теләмәде']",0.25
